DEPTH_LSF,UCAV,GR_RAB,GRMA,RHON,BPHI,TNPH,RES_BD,P16B,A40B,VSH,VCO
27.7192,9.367899,75.06384,45.65127,1.660375,60.7938,60.225,0.5121521,1.186955,1.327574,,1586.033333333333
27.7497,9.353563166666666,75.28971,45.87933,1.6703953333333332,59.692049999999995,58.81543333333333,0.5727405,1.2081323333333334,1.338887,,1586.7166666666665
27.77,9.339227333333334,75.402605,45.99330500000001,1.6804156666666665,58.5903,57.40586666666667,0.6333289,1.2293096666666667,1.3502,,1587.3999999999999
27.7802,9.3248915,75.5155,46.10728,1.6904359999999998,57.488550000000004,55.996300000000005,0.6939173000000001,1.250487,1.361513,,1592.0166666666667
27.8107,9.310555666666666,75.74136,46.33534,1.7004563333333333,56.3868,54.586733333333335,0.7545057000000001,1.2716643333333333,1.3728259999999999,,1596.6333333333334
27.8412,9.296219833333334,75.9676,46.56375,1.7104766666666666,55.28505,53.177166666666665,0.8150941,1.2928416666666667,1.384139,,1601.2499999999998
27.8716,9.281884,76.19347,46.79229,1.720497,54.1833,51.7676,0.8756825,1.314019,1.395452,,1605.8666666666666
27.9021,9.291358666666667,76.41557,47.31023,1.7290969999999999,54.00018333333334,51.82055,0.8770740166666667,1.3510898333333334,1.4125058333333333,,1610.4833333333333
27.9224,9.300833333333333,76.52656999999999,47.569085,1.737697,53.81706666666667,51.8735,0.8784655333333333,1.3881606666666666,1.4295596666666666,,1615.1
27.9326,9.310308,76.63757,47.82794,1.746297,53.63395,51.92645,0.87985705,1.4252315,1.4466135,,1620.9666666666667
27.9631,9.319782666666667,76.85966,48.34589,1.754897,53.450833333333335,51.9794,0.8812485666666667,1.4623023333333334,1.4636673333333334,,1626.8333333333333
27.9936,9.329257333333334,77.08209,48.86464,1.763497,53.26771666666667,52.032349999999994,0.8826400833333333,1.4993731666666665,1.4807211666666666,,1632.7
28.024,9.338732,77.30402,49.38204,1.772097,53.0846,52.0853,0.8840316,1.536444,1.497775,,1638.5666666666668
28.0545,9.316408833333334,77.41866,49.53801,1.7768248333333334,53.00913333333334,52.15416666666666,0.8821953333333333,1.5238651666666665,1.5080155,,1644.4333333333334
28.0748,9.294085666666668,77.475945,49.615965,1.7815526666666668,52.93366666666667,52.22303333333333,0.8803590666666666,1.5112863333333333,1.518256,,1650.3000000000002
28.085,9.271762500000001,77.53323,49.69392,1.7862805,52.8582,52.2919,0.8785227999999999,1.4987075,1.5284965000000001,,1650.6833333333334
28.1155,9.249439333333333,77.64787,49.84989,1.7910083333333333,52.78273333333333,52.36076666666666,0.8766865333333334,1.4861286666666667,1.538737,,1651.0666666666666
28.146,9.227116166666667,77.76267,50.0061,1.7957361666666667,52.70726666666667,52.429633333333335,0.8748502666666667,1.4735498333333332,1.5489775,,1651.45
28.1764,9.204793,77.87701,50.16248,1.800464,52.6318,52.4985,0.873014,1.460971,1.559218,,1651.8333333333335
28.2069,9.2074335,77.77467,50.62024,1.8019803333333333,52.77641666666666,52.805683333333334,0.9451476666666666,1.456581,1.567471,,1652.2166666666667
28.2272,9.210074,77.72351499999999,50.849015,1.8034966666666667,52.921033333333334,53.11286666666667,1.0172813333333333,1.452191,1.575724,,1652.6000000000001
28.2374,9.2127145,77.67236,51.07779,1.805013,53.06565,53.42005,1.089415,1.4478010000000001,1.583977,,1651.95
28.2679,9.215355,77.57001,51.53555,1.8065293333333332,53.21026666666666,53.72723333333333,1.1615486666666668,1.443411,1.59223,,1651.3
28.2984,9.2179955,77.46751,51.99401,1.8080456666666667,53.35488333333333,54.034416666666665,1.2336823333333333,1.4390209999999999,1.6004829999999999,,1650.6499999999999
28.3288,9.220636,77.36508,52.45155,1.809562,53.4995,54.3416,1.305816,1.434631,1.608736,,1650.0000000000002
28.3593,9.245737166666668,77.19724,52.7213,1.8081031666666667,53.66018333333333,54.55586666666667,1.349154,1.427532,1.6080661666666667,,1649.3500000000001
28.3796,9.270838333333334,77.11335,52.856120000000004,1.8066443333333333,53.82086666666667,54.770133333333334,1.392492,1.420433,1.6073963333333332,,1648.7
28.3898,9.2959395,77.02946,52.99094,1.8051854999999999,53.98155,54.9844,1.4358300000000002,1.4133339999999999,1.6067265,,1650.8333333333335
28.4203,9.321040666666667,76.86127,53.26124,1.8037266666666667,54.14223333333333,55.19866666666667,1.479168,1.406235,1.6060566666666667,,1652.9666666666667
28.4508,9.346141833333334,76.69349,53.53088,1.8022678333333335,54.30291666666667,55.412933333333335,1.522506,1.399136,1.6053868333333332,,1655.1
28.4812,9.371243,76.52608,53.8006,1.800809,54.4636,55.6272,1.565844,1.392037,1.604717,,1657.2333333333333
28.5117,9.352233666666667,76.77918,54.04004,1.7961168333333335,54.63755,55.720816666666664,1.5818835,1.3725041666666666,1.605767,,1659.3666666666666
28.532,9.333224333333334,76.90567999999999,54.159705,1.7914246666666667,54.8115,55.814433333333334,1.597923,1.3529713333333333,1.606817,,1661.5
28.5422,9.314215,77.03218,54.27937,1.7867325,54.98545,55.90805,1.6139625,1.3334385,1.607867,,1663.0166666666667
28.5727,9.295205666666666,77.28578,54.51928,1.7820403333333334,55.1594,56.001666666666665,1.630002,1.3139056666666666,1.608917,,1664.5333333333335
28.6032,9.276196333333333,77.53878,54.75862,1.7773481666666666,55.33335,56.09528333333333,1.6460415,1.2943728333333333,1.609967,,1666.05
28.6336,9.257187,77.79208,54.99757,1.772656,55.5073,56.1889,1.662081,1.27484,1.611017,,1667.5666666666666
28.6641,9.2463365,78.2799,54.67656,1.7681148333333334,54.8141,54.88021666666666,1.6678991666666665,1.2524776666666666,1.6122796666666666,,1669.0833333333335
28.6844,9.235486,78.52419499999999,54.515805,1.7635736666666666,54.1209,53.57153333333333,1.6737173333333333,1.2301153333333332,1.6135423333333332,,1670.6000000000001
28.6946,9.2246355,78.76849,54.35505,1.7590325,53.4277,52.26284999999999,1.6795355,1.207753,1.614805,,1669.2500000000002
28.7251,9.213785,79.2563,54.03405,1.7544913333333334,52.734500000000004,50.954166666666666,1.6853536666666666,1.1853906666666667,1.6160676666666667,,1667.9
28.7556,9.2029345,79.7439,53.71318,1.7499501666666666,52.0413,49.64548333333333,1.6911718333333332,1.1630283333333333,1.6173303333333333,,1666.55
28.786,9.192084,80.23146,53.39211,1.745409,51.3481,48.3368,1.69699,1.140666,1.618593,,1665.2
28.8165,9.1464115,80.34694,52.97631,1.7429663333333334,51.640233333333335,48.69253333333333,1.8014021666666666,1.1415576666666667,1.6146608333333332,,1663.8500000000001
28.8368,9.100738999999999,80.40477,52.76808,1.7405236666666666,51.93236666666667,49.04826666666666,1.9058143333333333,1.1424493333333332,1.6107286666666667,,1662.5
28.847,9.0550665,80.4626,52.55985,1.738081,52.2245,49.403999999999996,2.0102265,1.143341,1.6067965,,1658.1833333333334
28.8775,9.009394,80.57809,52.14405,1.7356383333333334,52.51663333333334,49.75973333333334,2.1146386666666666,1.1442326666666667,1.6028643333333332,,1653.8666666666668
28.908,8.9637215,80.69352,51.72843,1.7331956666666666,52.80876666666667,50.11546666666667,2.219050833333333,1.1451243333333332,1.5989321666666667,,1649.5500000000002
28.9384,8.918049,80.80872,51.31295,1.730753,53.1009,50.4712,2.323463,1.146016,1.595,,1645.2333333333333
28.9689,8.9843945,80.40073,51.48893,1.7290063333333334,53.703,51.37896666666667,2.0472760666666665,1.1441216666666665,1.5923538333333334,,1640.9166666666667
28.9892,9.05074,80.196415,51.577055,1.7272596666666666,54.3051,52.28673333333334,1.7710891333333332,1.1422273333333333,1.5897076666666667,,1636.6000000000001
28.9994,9.1170855,79.9921,51.66518,1.7255129999999999,54.9072,53.1945,1.4949021999999998,1.140333,1.5870615000000001,,1632.45
29.0299,9.183431,79.58411,51.84116,1.7237663333333333,55.5093,54.102266666666665,1.2187152666666665,1.1384386666666666,1.5844153333333333,,1628.3000000000002
29.0604,9.2497765,79.1763,52.01707,1.7220196666666667,56.1114,55.01003333333333,0.9425283333333332,1.1365443333333332,1.5817691666666667,,1624.15
29.0908,9.316122,78.76842,52.19297,1.720273,56.7135,55.9178,0.6663414,1.13465,1.579123,,1619.9999999999998
29.1213,9.291681666666667,78.64137,52.18324,1.720156,56.401833333333336,55.39593333333333,0.7691794999999999,1.1331361666666666,1.588437,,1615.85
29.1416,9.267241333333333,78.57775,52.17836,1.7200389999999999,56.09016666666667,54.874066666666664,0.8720176,1.1316223333333333,1.5977510000000001,,1611.6999999999998
29.1518,9.242801,78.51413,52.17348,1.719922,55.7785,54.3522,0.9748557,1.1301085,1.6070650000000002,,1610.4833333333333
29.1823,9.218360666666667,78.38708,52.16375,1.719805,55.466833333333334,53.830333333333336,1.0776938,1.1285946666666666,1.616379,,1609.2666666666667
29.2128,9.193920333333333,78.2601,52.15401,1.7196879999999999,55.155166666666666,53.30846666666667,1.1805318999999999,1.1270808333333333,1.625693,,1608.05
29.2432,9.16948,78.13317,52.14436,1.719571,54.8435,52.7866,1.28337,1.125567,1.635007,,1606.8333333333333
29.2737,9.171983166666667,78.51343,52.46461,1.728592,54.688516666666665,52.90835,1.2354034999999999,1.145045,1.6268103333333335,,1605.6166666666668
29.294,9.174486333333334,78.70309499999999,52.624355,1.737613,54.53353333333333,53.0301,1.1874369999999999,1.164523,1.6186136666666668,,1604.4
29.3042,9.1769895,78.89276,52.7841,1.746634,54.378550000000004,53.151849999999996,1.1394704999999998,1.1840009999999999,1.6104170000000002,,1605.8666666666668
29.3347,9.179492666666667,79.27227,53.10372,1.755655,54.22356666666667,53.2736,1.091504,1.203479,1.6022203333333334,,1607.3333333333333
29.3652,9.181995833333334,79.6516,53.42321,1.7646760000000001,54.068583333333336,53.39535,1.0435375,1.222957,1.5940236666666667,,1608.8
29.3956,9.184499,80.03108,53.74281,1.773697,53.9136,53.5171,0.995571,1.242435,1.585827,,1610.2666666666667
29.4261,9.171183000000001,80.1765,53.84534,1.7791746666666668,53.549350000000004,53.14155,1.0377795,1.2581356666666665,1.5879743333333334,,1611.7333333333333
29.4464,9.157867,80.24903,53.896485,1.7846523333333333,53.1851,52.766,1.079988,1.2738363333333333,1.5901216666666667,,1613.2
29.4566,9.144551,80.32156,53.94763,1.79013,52.82085,52.39045,1.1221965,1.289537,1.592269,,1615.95
29.4871,9.131235,80.46669,54.04996,1.7956076666666667,52.4566,52.014900000000004,1.1644050000000001,1.3052376666666665,1.5944163333333334,,1618.7
29.5176,9.117918999999999,80.61176,54.15224,1.8010853333333332,52.092349999999996,51.63935,1.2066135,1.3209383333333333,1.5965636666666667,,1621.45
29.548,9.104603,80.75701,54.25542,1.806563,51.7281,51.2638,1.248822,1.336639,1.598711,,1624.1999999999998
29.5785,9.1190065,80.81944,54.69198,1.8107048333333333,51.002916666666664,50.29126666666667,1.3084556666666667,1.3573719999999998,1.6020313333333334,,1626.9499999999998
29.5988,9.13341,80.85064,54.910165,1.8148466666666667,50.27773333333333,49.318733333333334,1.3680893333333335,1.378105,1.6053516666666667,,1629.6999999999998
29.609,9.1478135,80.88184,55.12835,1.8189885,49.552550000000004,48.3462,1.427723,1.398838,1.608672,,1632.4833333333333
29.6395,9.162217,80.94428,55.5649,1.8231303333333333,48.82736666666667,47.37366666666667,1.4873566666666667,1.419571,1.6119923333333332,,1635.2666666666667
29.67,9.1766205,81.00681,56.00214,1.8272721666666667,48.102183333333336,46.401133333333334,1.5469903333333335,1.4403039999999998,1.6153126666666666,,1638.05
29.7004,9.191024,81.06881,56.4387,1.831414,47.377,45.4286,1.606624,1.461037,1.618633,,1640.8333333333333
29.7309,9.2110625,80.88868,56.87401,1.8276398333333335,48.11775,46.44095,1.5589723333333334,1.4567098333333333,1.6193895,,1643.6166666666668
29.7512,9.231101,80.798655,57.091575,1.8238656666666668,48.8585,47.4533,1.5113206666666668,1.4523826666666666,1.620146,,1646.4
29.7614,9.2511395,80.70863,57.30914,1.8200915000000002,49.599250000000005,48.46565,1.463669,1.4480555,1.6209025000000001,,1650.716666666667
29.7919,9.271177999999999,80.5285,57.74446,1.8163173333333333,50.34,49.478,1.4160173333333332,1.4437283333333333,1.621659,,1655.0333333333333
29.8224,9.291216499999999,80.34809,58.18046,1.8125431666666667,51.08075,50.49035,1.3683656666666666,1.4394011666666666,1.6224155,,1659.35
29.8528,9.311255,80.1675,58.61509,1.808769,51.8215,51.5027,1.320714,1.435074,1.623172,,1663.6666666666665
29.8833,9.315953333333333,79.70408,58.62505,1.8017566666666667,52.76943333333333,52.83481666666666,1.4555734999999999,1.4146783333333333,1.6153025,,1667.9833333333333
29.9036,9.320651666666667,79.47247,58.630030000000005,1.7947443333333333,53.71736666666666,54.16693333333333,1.590433,1.3942826666666666,1.6074330000000001,,1672.3
29.9138,9.32535,79.24086,58.63501,1.787732,54.6653,55.49905,1.7252925000000001,1.373887,1.5995635000000001,,1675.55
29.9443,9.330048333333332,78.77744,58.64497,1.7807196666666667,55.61323333333333,56.83116666666666,1.860152,1.3534913333333334,1.591694,,1678.8
29.9748,9.334746666666666,78.31329,58.65495,1.7737073333333333,56.561166666666665,58.16328333333333,1.9950115,1.3330956666666667,1.5838245,,1682.0499999999997
30.0052,9.339445,77.85099,58.66415,1.766695,57.5091,59.4954,2.129871,1.3127,1.575955,,1685.3
30.0357,9.374722333333333,78.16642,58.14477,1.7601978333333332,58.441599999999994,60.97788333333333,1.9388433833333334,1.2835603333333334,1.5658131666666666,,1688.55
30.056,9.409999666666666,78.324065,57.885194999999996,1.7537006666666666,59.3741,62.460366666666665,1.7478157666666667,1.2544206666666666,1.5556713333333334,,1691.8
30.0662,9.445277,78.48171,57.62562,1.7472035,60.3066,63.94285,1.55678815,1.2252809999999998,1.5455295,,1691.4499999999998
30.0967,9.480554333333334,78.79715,57.10624,1.7407063333333332,61.2391,65.42533333333333,1.3657605333333334,1.1961413333333333,1.5353876666666666,,1691.1000000000001
30.1272,9.515831666666667,79.11307,56.58605,1.7342091666666666,62.1716,66.90781666666666,1.1747329166666667,1.1670016666666667,1.5252458333333334,,1690.75
30.1576,9.551109,79.42809,56.06609,1.727712,63.1041,68.3903,0.9837053,1.137862,1.515104,,1690.3999999999999
30.1881,9.549901333333334,79.42892,55.09753,1.7225918333333332,62.96896666666667,67.81976666666667,1.08075575,1.1142839333333332,1.5225405,,1690.05
30.2084,9.548693666666667,79.429325,54.61346,1.7174716666666665,62.83383333333334,67.24923333333334,1.1778062,1.0907058666666667,1.529977,,1689.7
30.2186,9.547486,79.42973,54.12939,1.7123515,62.6987,66.6787,1.27485665,1.0671278,1.5374135,,1685.6666666666667
30.2491,9.546278333333333,79.43055,53.16084,1.7072313333333333,62.56356666666667,66.10816666666666,1.3719071,1.0435497333333332,1.54485,,1681.6333333333332
30.2796,9.545070666666668,79.43137,52.19077,1.7021111666666666,62.42843333333334,65.53763333333333,1.46895755,1.0199716666666667,1.5522865,,1677.6
30.31,9.543863,79.43127,51.2227,1.696991,62.2933,64.9671,1.566008,0.9963936,1.559723,,1673.5666666666666
30.3405,9.5275945,78.62116,50.68783,1.6912753333333332,61.12916666666667,62.67576666666667,1.4702415666666666,0.9980225,1.5574098333333333,,1669.5333333333333
30.3608,9.511326,78.216285,50.420514999999995,1.6855596666666666,59.96503333333334,60.384433333333334,1.3744751333333334,0.9996514,1.5550966666666666,,1665.5
30.371,9.4950575,77.81141,50.1532,1.6798440000000001,58.800900000000006,58.0931,1.2787087000000001,1.0012803,1.5527834999999999,,1660.9166666666665
30.4015,9.478788999999999,76.99968,49.61726,1.6741283333333334,57.63676666666667,55.801766666666666,1.1829422666666667,1.0029092,1.5504703333333334,,1656.3333333333333
30.432,9.4625205,76.18993,49.08263,1.6684126666666668,56.472633333333334,53.51043333333333,1.0871758333333332,1.0045381,1.5481571666666667,,1651.75
30.4624,9.446252,75.38046,48.54794,1.662697,55.3085,51.2191,0.9914094,1.006167,1.545844,,1647.1666666666667
30.4929,9.4557655,75.23218,48.19534,1.6597395000000001,56.13726666666667,52.443999999999996,1.060942,1.008647,1.5357883333333333,,1642.5833333333333
30.5132,9.465278999999999,75.15791999999999,48.01877,1.656782,56.966033333333336,53.6689,1.1304746,1.011127,1.5257326666666666,,1638.0
30.5234,9.4747925,75.08366,47.8422,1.6538245,57.7948,54.8938,1.2000072,1.0136070000000001,1.515677,,1632.533333333333
30.5539,9.484306,74.93538,47.4896,1.650867,58.62356666666667,56.1187,1.2695398,1.016087,1.5056213333333335,,1627.0666666666666
30.5844,9.493819499999999,74.78716,47.13717,1.6479095,59.452333333333335,57.3436,1.3390724,1.018567,1.4955656666666668,,1621.6
30.6148,9.503333,74.63901,46.78521,1.644952,60.2811,58.5685,1.408605,1.021047,1.48551,,1616.1333333333332
30.6453,9.512260166666666,74.64697,47.22188,1.6433531666666665,60.30543333333333,58.5344,1.3581503333333333,1.01299795,1.4996505,,1610.6666666666667
30.6656,9.521187333333334,74.65096,47.440555,1.6417543333333333,60.32976666666667,58.5003,1.3076956666666668,1.0049489,1.513791,,1605.2
30.6758,9.5301145,74.65495,47.65923,1.6401555,60.3541,58.4662,1.257241,0.99689985,1.5279315000000002,,1602.5166666666667
30.7063,9.539041666666666,74.66291,48.0959,1.6385566666666667,60.378433333333334,58.4321,1.2067863333333333,0.9888508,1.542072,,1599.8333333333333
30.7368,9.547968833333334,74.67088,48.53238,1.6369578333333332,60.40276666666667,58.398,1.1563316666666668,0.98080175,1.5562125,,1597.1499999999999
30.7672,9.556896,74.67897,48.96876,1.635359,60.4271,58.3639,1.105877,0.9727527,1.570353,,1594.4666666666667
30.7977,9.5355395,74.8849,48.97157,1.638176,61.32021666666667,60.21005,1.1429624999999999,0.9765705166666667,1.5548810000000002,,1591.7833333333333
30.818,9.514183,74.98803000000001,48.972975,1.640993,62.21333333333333,62.0562,1.180048,0.9803883333333333,1.539409,,1589.1
30.8282,9.4928265,75.09116,48.97438,1.64381,63.10645,63.90235,1.2171335,0.98420615,1.523937,,1590.7666666666667
30.8587,9.47147,75.29711,48.97719,1.646627,63.99956666666667,65.74849999999999,1.254219,0.9880239666666667,1.5084650000000002,,1592.4333333333334
30.8892,9.450113499999999,75.50296,48.98,1.649444,64.89268333333332,67.59465,1.2913044999999999,0.9918417833333333,1.492993,,1594.1
30.9196,9.428757,75.70898,48.98289,1.652261,65.7858,69.4408,1.32839,0.9956596,1.477521,,1595.7666666666667
30.9501,9.438481333333332,76.06979,49.14725,1.6558236666666666,65.13333333333333,68.34848333333333,1.2922491666666667,0.9774415833333333,1.4820505000000002,,1597.4333333333332
30.9704,9.448205666666667,76.250485,49.22956,1.6593863333333334,64.48086666666666,67.25616666666666,1.2561083333333334,0.9592235666666666,1.48658,,1599.1
30.9806,9.45793,76.43118,49.31187,1.662949,63.8284,66.16385,1.2199675,0.94100555,1.4911095,,1600.4833333333333
31.0111,9.467654333333332,76.79201,49.47623,1.6665116666666666,63.17593333333333,65.07153333333333,1.1838266666666666,0.9227875333333333,1.4956390000000002,,1601.8666666666666
31.0416,9.477378666666667,77.15268,49.64051,1.6700743333333334,62.523466666666664,63.979216666666666,1.1476858333333333,0.9045695166666666,1.5001685,,1603.25
31.072,9.487103,77.51331,49.80477,1.673637,61.871,62.8869,1.111545,0.8863515,1.504698,,1604.6333333333334
31.1025,9.4744275,77.32533,49.66398,1.6765138333333334,61.244550000000004,61.90203333333333,1.2204573333333333,0.8876370833333334,1.5134053333333335,,1606.0166666666667
31.1228,9.461751999999999,77.231195,49.593475,1.6793906666666667,60.6181,60.91716666666667,1.3293696666666666,0.8889226666666666,1.5221126666666667,,1607.3999999999999
31.133,9.4490765,77.13706,49.52297,1.6822675,59.99165,59.9323,1.438282,0.8902082499999999,1.53082,,1605.8666666666666
31.1635,9.436401,76.94909,49.38218,1.6851443333333334,59.3652,58.94743333333333,1.5471943333333333,0.8914938333333333,1.5395273333333335,,1604.3333333333335
31.194,9.4237255,76.76119,49.24145,1.6880211666666667,58.738749999999996,57.96256666666667,1.6561066666666666,0.8927794166666667,1.5482346666666666,,1602.8
31.2244,9.41105,76.57333,49.10067,1.690898,58.1123,56.9777,1.765019,0.894065,1.556942,,1601.2666666666667
31.2549,9.392873333333332,76.98387,48.99504,1.6969618333333334,57.78125,56.686733333333336,1.7015025,0.9262678333333334,1.5424881666666668,,1599.7333333333333
31.2752,9.374696666666667,77.18864500000001,48.942355000000006,1.7030256666666668,57.450199999999995,56.39576666666667,1.637986,0.9584706666666667,1.5280343333333333,,1598.2
31.2854,9.35652,77.39342,48.88967,1.7090895,57.11915,56.1048,1.5744695,0.9906735,1.5135805,,1598.3
31.3159,9.338343333333333,77.80315,48.78426,1.7151533333333333,56.7881,55.813833333333335,1.510953,1.0228763333333335,1.4991266666666667,,1598.4
31.3464,9.320166666666667,78.21271,48.67889,1.7212171666666667,56.457049999999995,55.52286666666667,1.4474365,1.0550791666666668,1.4846728333333332,,1598.5
31.3768,9.30199,78.62423,48.5744,1.727281,56.126,55.2319,1.38392,1.087282,1.470219,,1598.6
31.4073,9.294902166666667,79.51704,49.02678,1.7329651666666668,56.24058333333333,55.6897,1.29077085,1.1138816666666667,1.4861611666666665,,1598.7
31.4276,9.287814333333333,79.963245,49.25287,1.7386493333333333,56.35516666666666,56.1475,1.1976217,1.1404813333333335,1.5021033333333333,,1598.8
31.4378,9.2807265,80.40945,49.47896,1.7443335,56.46975,56.6053,1.10447255,1.167081,1.5180455,,1600.1166666666666
31.4683,9.273638666666667,81.30225,49.93133,1.7500176666666667,56.58433333333333,57.063100000000006,1.0113234,1.1936806666666666,1.5339876666666665,,1601.4333333333332
31.4988,9.266550833333334,82.19466,50.38351,1.7557018333333332,56.69891666666666,57.520900000000005,0.91817425,1.2202803333333334,1.5499298333333333,,1602.7500000000002
31.5292,9.259463,83.08856,50.83677,1.761386,56.8135,57.9787,0.8250251,1.24688,1.565872,,1604.0666666666668
31.5597,9.294466,83.61224,51.27297,1.7694578333333333,55.968916666666665,56.88591666666667,0.86455575,1.2605025,1.5785968333333333,,1605.3833333333334
31.58,9.329469,83.873965,51.490975,1.7775296666666667,55.12433333333333,55.79313333333334,0.9040864,1.274125,1.5913216666666665,,1606.7
31.5902,9.364472000000001,84.13569,51.70898,1.7856015,54.27975,54.70035,0.94361705,1.2877475,1.6040465,,1609.8333333333335
31.6207,9.399475,84.65936,52.14518,1.7936733333333332,53.43516666666667,53.60756666666666,0.9831477,1.3013700000000001,1.6167713333333333,,1612.9666666666667
31.6512,9.434478,85.18385,52.58207,1.8017451666666666,52.590583333333335,52.514783333333334,1.02267835,1.3149925,1.6294961666666665,,1616.1
31.6816,9.469481,85.70722,53.01841,1.809817,51.746,51.422,1.062209,1.328615,1.642221,,1619.2333333333333
31.7121,9.425823166666667,86.05247,53.53818,1.816319,51.87433333333333,51.90696666666666,1.1017155,1.3531816666666667,1.6418561666666667,,1622.3666666666668
31.7324,9.382165333333333,86.22502,53.79795,1.822821,52.00266666666667,52.391933333333334,1.141222,1.3777483333333334,1.6414913333333332,,1625.5
31.7426,9.3385075,86.39757,54.05772,1.829323,52.131,52.8769,1.1807284999999998,1.4023150000000002,1.6411265,,1627.2333333333333
31.7731,9.294849666666668,86.74282,54.57749,1.835825,52.25933333333333,53.361866666666664,1.220235,1.4268816666666668,1.6407616666666667,,1628.9666666666667
31.8036,9.251191833333333,87.08861,55.09808,1.842327,52.38766666666667,53.846833333333336,1.2597415,1.4514483333333335,1.6403968333333332,,1630.6999999999998
31.834,9.207534,87.43346,55.61776,1.848829,52.516,54.3318,1.299248,1.476015,1.640032,,1632.4333333333332
31.8645,9.243849,87.52045,56.08397,1.856662,52.404849999999996,54.4757,1.3458748333333332,1.4867833333333333,1.6406913333333333,,1634.1666666666665
31.8848,9.280164000000001,87.56393,56.316975,1.864495,52.2937,54.6196,1.3925016666666667,1.4975516666666666,1.6413506666666666,,1635.8999999999999
31.895,9.316479,87.60741,56.54998,1.872328,52.18255,54.7635,1.4391285,1.5083199999999999,1.64201,,1639.4499999999998
31.9255,9.352794,87.6944,57.01619,1.880161,52.0714,54.9074,1.4857553333333333,1.5190883333333334,1.6426693333333333,,1643.0
31.956,9.389109,87.78153,57.48314,1.887994,51.96025,55.0513,1.5323821666666668,1.5298566666666666,1.6433286666666667,,1646.55
31.9864,9.425424,87.86753,57.94917,1.895827,51.8491,55.1952,1.579009,1.540625,1.643988,,1650.1
32.0169,9.407331166666665,87.24031,58.2902,1.8970973333333332,51.77526666666667,55.11858333333333,1.5648966666666668,1.5532115,1.6459176666666666,,1653.65
32.0372,9.389238333333333,86.92684,58.460634999999996,1.8983676666666667,51.701433333333334,55.04196666666667,1.5507843333333333,1.565798,1.6478473333333334,,1657.2
32.0474,9.3711455,86.61337,58.63107,1.899638,51.6276,54.96535,1.536672,1.5783845,1.649777,,1662.6499999999999
32.0779,9.353052666666667,85.98617,58.97208,1.9009083333333332,51.55376666666667,54.888733333333334,1.5225596666666668,1.590971,1.6517066666666667,,1668.1
32.1084,9.334959833333333,85.35797,59.31364,1.9021786666666667,51.479933333333335,54.81211666666667,1.5084473333333333,1.6035575,1.6536363333333335,,1673.5500000000002
32.1388,9.316867,84.73049,59.65458,1.903449,51.4061,54.7355,1.494335,1.616144,1.655566,,1679.0
32.1693,9.301597000000001,83.89539,59.92776,1.9026025,50.75536666666667,53.60631666666667,1.5974869999999999,1.6187965,1.6614681666666669,,1684.45
32.1896,9.286327,83.47802,60.064295,1.901756,50.10463333333333,52.477133333333335,1.700639,1.621449,1.6673703333333334,,1689.8999999999999
32.1998,9.271056999999999,83.06065,60.20083,1.9009095,49.453900000000004,51.34795,1.803791,1.6241014999999999,1.6732725,,1692.5
32.2303,9.255787,82.22386,60.47456,1.9000629999999998,48.80316666666667,50.21876666666667,1.9069429999999998,1.626754,1.6791746666666667,,1695.1000000000001
32.2608,9.240517,81.38912,60.74763,1.8992164999999999,48.152433333333335,49.08958333333334,2.0100949999999997,1.6294065,1.6850768333333335,,1697.7
32.2912,9.225247,80.55463,61.02026,1.89837,47.5017,47.9604,2.113247,1.632059,1.690979,,1700.3
32.3217,9.2172375,80.29233,60.78189,1.8953928333333332,47.8946,48.48645,2.0174151666666664,1.629247,1.6934308333333332,,1702.9
32.342,9.209228,80.161235,60.66276,1.8924156666666665,48.2875,49.0125,1.9215833333333332,1.6264349999999999,1.6958826666666666,,1705.5
32.3522,9.2012185,80.03014,60.54363,1.8894384999999998,48.6804,49.53855,1.8257515,1.6236229999999998,1.6983345,,1705.5166666666667
32.3827,9.193209,79.7673,60.30479,1.8864613333333333,49.073299999999996,50.0646,1.7299196666666667,1.620811,1.7007863333333333,,1705.5333333333333
32.4132,9.1851995,79.50511,60.06654,1.8834841666666666,49.4662,50.590650000000004,1.6340878333333333,1.617999,1.7032381666666665,,1705.5500000000002
32.4436,9.17719,79.24274,59.82817,1.880507,49.8591,51.1167,1.538256,1.615187,1.70569,,1705.5666666666666
32.4741,9.1863145,78.90871,59.58331,1.8782705,49.76501666666667,50.875816666666665,1.599861,1.5647866666666665,1.7215788333333333,,1705.5833333333333
32.4944,9.195439,78.74143000000001,59.46069,1.876034,49.67093333333333,50.634933333333336,1.661466,1.5143863333333334,1.7374676666666666,,1705.6
32.5046,9.204563499999999,78.57415,59.33807,1.8737975,49.57685,50.39405,1.723071,1.463986,1.7533565,,1703.3666666666668
32.5351,9.213688,78.24011,59.09321,1.871561,49.48276666666667,50.153166666666664,1.784676,1.4135856666666666,1.7692453333333333,,1701.1333333333334
32.5656,9.2228125,77.90623,58.84846,1.8693245,49.38868333333333,49.912283333333335,1.846281,1.3631853333333335,1.7851341666666667,,1698.9
32.596,9.231937,77.57213,58.60363,1.867088,49.2946,49.6714,1.907886,1.312785,1.801023,,1696.6666666666665
